-0.572025, 0.746884, -0.209291, -0.103585, -1.30147, -0.0245099, 0.260285, 0.228788, 1.13156, 0.538573, -0.460514, -0.082454, 1.03417, -1.08133, 0.682219, 0.35851, -0.895507, -1.09193, -0.429001, -0.207348, 0.373423, -0.266596, 1.31308, -1.03996, -1.12211, -1.15134, 0.567652, -0.568776, -0.147794, -0.849528
-0.541782, 0.710347, -0.188897, -0.148914, -1.23678, -0.0858239, 0.235891, 0.183659, 1.05725, 0.549005, -0.423523, -0.0762218, 1.06617, -1.04585, 0.704171, 0.298266, -0.893356, -1.06024, -0.429987, -0.209788, 0.405812, -0.278085, 1.2812, -1.02414, -1.12794, -1.13699, 0.563974, -0.49318, -0.185478, -0.838699
-0.551312, 0.701444, -0.156576, -0.163243, -1.24502, -0.0642289, 0.256397, 0.190669, 1.06913, 0.55687, -0.388742, -0.0890951, 1.04452, -1.0553, 0.698525, 0.298253, -0.893047, -1.05204, -0.460218, -0.243005, 0.368782, -0.267584, 1.29558, -1.05079, -1.09744, -1.12425, 0.550281, -0.486804, -0.1949, -0.816795
-0.545097, 0.696195, -0.145317, -0.172869, -1.22566, -0.0743939, 0.261832, 0.180642, 1.05199, 0.552059, -0.368849, -0.0861431, 1.03759, -1.04562, 0.696945, 0.293408, -0.901068, -1.04242, -0.466097, -0.260471, 0.358081, -0.267255, 1.28947, -1.0541, -1.09195, -1.12021, 0.545609, -0.472181, -0.200979, -0.793065
-0.53834, 0.69938, -0.12756, -0.174971, -1.21156, -0.0841752, 0.277107, 0.167347, 1.02814, 0.536518, -0.337875, -0.0809668, 1.01129, -1.03159, 0.685596, 0.309638, -0.923515, -1.03507, -0.469652, -0.2751, 0.336691, -0.263698, 1.28326, -1.06371, -1.09123, -1.12691, 0.541567, -0.467224, -0.2, -0.743321
-0.522517, 0.707732, -0.10909, -0.177119, -1.19614, -0.110408, 0.298568, 0.148125, 0.993935, 0.521449, -0.307337, -0.0749793, 0.987132, -1.00571, 0.675535, 0.31683, -0.938589, -1.02373, -0.486796, -0.278584, 0.343442, -0.263889, 1.26729, -1.0657, -1.101, -1.13903, 0.540491, -0.443219, -0.214309, -0.712304
-0.484478, 0.731185, -0.0757263, -0.184455, -1.1755, -0.140903, 0.352888, 0.1068, 0.92085, 0.482266, -0.246951, -0.0651905, 0.92277, -0.946936, 0.648984, 0.357416, -0.966572, -1.02077, -0.529815, -0.280371, 0.390333, -0.264093, 1.23031, -1.06726, -1.12233, -1.17405, 0.536321, -0.400727, -0.234469, -0.669452
-0.477959, 0.741612, -0.0836693, -0.167304, -1.19223, -0.115694, 0.357674, 0.118109, 0.955582, 0.486388, -0.267465, -0.0966772, 0.901778, -0.945952, 0.642411, 0.376326, -0.955831, -1.02761, -0.5275, -0.266491, 0.404588, -0.264238, 1.22432, -1.06108, -1.12929, -1.18842, 0.537307, -0.426434, -0.224203, -0.697972
-0.454279, 0.73823, -0.068428, -0.164684, -1.18386, -0.0969831, 0.380008, 0.102045, 0.941372, 0.469501, -0.245857, -0.12017, 0.854971, -0.925549, 0.632995, 0.401616, -0.951332, -1.02544, -0.534289, -0.262398, 0.418007, -0.262697, 1.20456, -1.06167, -1.13087, -1.2068, 0.529823, -0.429833, -0.225586, -0.692318
-0.404503, 0.720893, -0.0427631, -0.15032, -1.16141, -0.0603809, 0.415072, 0.0721747, 0.913854, 0.453686, -0.201448, -0.155585, 0.761174, -0.894731, 0.617109, 0.437891, -0.934796, -1.00974, -0.539539, -0.259769, 0.441356, -0.259617, 1.16484, -1.06116, -1.12507, -1.23372, 0.512582, -0.459331, -0.228582, -0.698086
-0.346975, 0.680932, -0.0287197, -0.124542, -1.13161, -0.0144833, 0.418678, 0.0856126, 0.900044, 0.431861, -0.150316, -0.194345, 0.679624, -0.925692, 0.600495, 0.456347, -0.897334, -0.985298, -0.522612, -0.259261, 0.454309, -0.256205, 1.12262, -1.05643, -1.10336, -1.24652, 0.490654, -0.503381, -0.234978, -0.709043
-0.3643, 0.67424, -0.0452831, -0.155187, -1.1437, -0.0540471, 0.391066, 0.107805, 0.905824, 0.445879, -0.162918, -0.160012, 0.752875, -0.946384, 0.626846, 0.424776, -0.899821, -0.991573, -0.518861, -0.267824, 0.443205, -0.257719, 1.13849, -1.05517, -1.0957, -1.22121, 0.49533, -0.493385, -0.235231, -0.707932
-0.339259, 0.676203, -0.0434589, -0.141414, -1.14413, -0.0737321, 0.40343, 0.108218, 0.900129, 0.436811, -0.152287, -0.157933, 0.728524, -0.927652, 0.618107, 0.426578, -0.896073, -0.985618, -0.53304, -0.272956, 0.45496, -0.256977, 1.12025, -1.05276, -1.10142, -1.22684, 0.494577, -0.493798, -0.241288, -0.697085
-0.285607, 0.65974, -0.031406, -0.133673, -1.13543, -0.0886001, 0.410245, 0.122322, 0.893643, 0.427892, -0.130807, -0.157334, 0.679864, -0.907757, 0.603319, 0.430044, -0.874611, -0.976635, -0.534755, -0.281354, 0.466949, -0.254531, 1.07926, -1.05066, -1.09538, -1.23506, 0.48292, -0.51466, -0.252862, -0.685008
-0.273678, 0.668684, -0.0184468, -0.133479, -1.13623, -0.0995909, 0.403364, 0.143681, 0.902222, 0.444695, -0.151061, -0.160521, 0.65918, -0.895991, 0.594236, 0.426148, -0.858804, -0.982545, -0.528195, -0.287667, 0.468349, -0.253536, 1.05395, -1.05113, -1.09373, -1.23662, 0.477619, -0.521329, -0.256498, -0.673003
-0.254921, 0.666877, -0.00316765, -0.138555, -1.14182, -0.111213, 0.392916, 0.166962, 0.90409, 0.453127, -0.154252, -0.160787, 0.639992, -0.889472, 0.596542, 0.421145, -0.842256, -0.996594, -0.514877, -0.292075, 0.46903, -0.252428, 1.02312, -1.05157, -1.08984, -1.23764, 0.470233, -0.527121, -0.255994, -0.659377
-0.198993, 0.665344, 0.0427724, -0.149058, -1.15819, -0.149929, 0.366278, 0.233726, 0.903183, 0.475877, -0.157372, -0.167163, 0.577211, -0.870096, 0.615258, 0.402933, -0.793104, -1.03739, -0.475196, -0.311989, 0.474668, -0.249166, 0.923198, -1.04925, -1.07794, -1.24043, 0.447219, -0.542504, -0.247643, -0.622178
-0.165772, 0.67013, 0.0737711, -0.153567, -1.17634, -0.185132, 0.350018, 0.290217, 0.909789, 0.497421, -0.159413, -0.170694, 0.517816, -0.855108, 0.643127, 0.37923, -0.74992, -1.08439, -0.431915, -0.331697, 0.48019, -0.246161, 0.823568, -1.04121, -1.06862, -1.24142, 0.426759, -0.549008, -0.226575, -0.595024
-0.19916, 0.679496, 0.0499189, -0.159904, -1.18063, -0.18603, 0.364901, 0.280886, 0.931359, 0.494916, -0.152446, -0.173454, 0.530239, -0.868562, 0.672035, 0.36915, -0.747785, -1.10331, -0.424231, -0.326737, 0.477849, -0.244927, 0.804205, -1.03449, -1.0666, -1.23854, 0.424028, -0.534942, -0.20644, -0.60072
-0.205109, 0.675708, 0.0544073, -0.149274, -1.17124, -0.190555, 0.370666, 0.275275, 0.928655, 0.489057, -0.154479, -0.166708, 0.527382, -0.865771, 0.672576, 0.360075, -0.742724, -1.10165, -0.423946, -0.32611, 0.479553, -0.242474, 0.792724, -1.03839, -1.06791, -1.23585, 0.424477, -0.529029, -0.204089, -0.60518
-0.227718, 0.667947, 0.0682536, -0.114382, -1.13408, -0.191492, 0.399662, 0.247943, 0.906208, 0.473875, -0.15668, -0.148244, 0.519017, -0.860014, 0.682548, 0.328913, -0.718791, -1.09474, -0.444381, -0.332177, 0.486149, -0.226192, 0.754004, -1.0503, -1.05891, -1.22221, 0.417539, -0.52044, -0.20249, -0.618738
-0.229878, 0.667725, 0.070153, -0.104693, -1.13826, -0.19138, 0.405952, 0.247013, 0.900245, 0.475317, -0.15291, -0.14991, 0.505067, -0.858815, 0.694691, 0.325833, -0.702302, -1.11021, -0.438595, -0.322823, 0.493458, -0.214798, 0.731765, -1.05042, -1.05942, -1.22768, 0.409321, -0.535344, -0.20026, -0.608755
-0.234049, 0.669516, 0.0737148, -0.0821463, -1.13481, -0.18961, 0.425043, 0.243757, 0.882975, 0.472633, -0.148595, -0.155174, 0.48073, -0.85673, 0.716716, 0.315162, -0.664957, -1.13092, -0.443084, -0.314324, 0.506291, -0.183247, 0.695254, -1.05443, -1.05416, -1.23338, 0.390439, -0.567438, -0.21228, -0.582811
-0.245813, 0.67164, 0.0740448, -0.0454338, -1.12502, -0.189888, 0.460228, 0.242548, 0.856074, 0.458765, -0.144406, -0.164374, 0.447721, -0.857196, 0.756786, 0.286793, -0.593433, -1.16208, -0.454145, -0.299304, 0.530609, -0.122149, 0.616089, -1.05425, -1.03961, -1.24, 0.352982, -0.616917, -0.227472, -0.542723
-0.256701, 0.673616, 0.0733382, -0.0139497, -1.11639, -0.191181, 0.491343, 0.243781, 0.832336, 0.444769, -0.13895, -0.174233, 0.417773, -0.858808, 0.793859, 0.257133, -0.523848, -1.19036, -0.462671, -0.285396, 0.554979, -0.0622692, 0.536052, -1.05135, -1.02388, -1.24435, 0.316317, -0.662103, -0.242263, -0.50652
-0.258897, 0.677003, 0.0573748, -0.0337044, -1.12634, -0.185251, 0.48823, 0.251525, 0.838945, 0.440457, -0.129426, -0.190384, 0.43242, -0.870399, 0.798064, 0.258937, -0.53548, -1.19014, -0.468402, -0.283072, 0.557558, -0.0560773, 0.547932, -1.0321, -1.01119, -1.23774, 0.306167, -0.662331, -0.250562, -0.503047
-0.260886, 0.678003, 0.0583571, -0.0321779, -1.11811, -0.186716, 0.481683, 0.25043, 0.836615, 0.435187, -0.13243, -0.186344, 0.433809, -0.866491, 0.789936, 0.253496, -0.543315, -1.18429, -0.461635, -0.28888, 0.559127, -0.0551779, 0.549671, -1.02635, -1.0109, -1.23052, 0.305708, -0.653954, -0.25491, -0.508853
-0.277186, 0.678427, 0.0629157, -0.0195062, -1.1041, -0.194547, 0.472584, 0.256383, 0.825663, 0.415863, -0.129182, -0.181713, 0.440787, -0.861325, 0.779284, 0.217836, -0.546022, -1.17434, -0.45192, -0.293449, 0.565755, -0.0219956, 0.517231, -0.998563, -1.00025, -1.20294, 0.282472, -0.64677, -0.271572, -0.509741
-0.288587, 0.678128, 0.0738543, -0.0172359, -1.11333, -0.203073, 0.454761, 0.266551, 0.834505, 0.421268, -0.129229, -0.167502, 0.463826, -0.855335, 0.753311, 0.204033, -0.579719, -1.15846, -0.443784, -0.299027, 0.557994, -0.0221271, 0.526668, -0.988819, -1.00658, -1.18346, 0.279816, -0.636135, -0.267793, -0.52444
-0.301462, 0.678576, 0.0783069, -0.0177738, -1.12754, -0.204937, 0.44607, 0.285203, 0.853636, 0.422513, -0.131628, -0.171244, 0.48627, -0.845528, 0.73264, 0.195903, -0.591877, -1.15659, -0.435867, -0.302337, 0.560191, -0.00510942, 0.511594, -0.976571, -1.01291, -1.16959, 0.260604, -0.648193, -0.263426, -0.518845
-0.318331, 0.672563, 0.0845833, -0.0206491, -1.14306, -0.208668, 0.43333, 0.307742, 0.866813, 0.42044, -0.13162, -0.157062, 0.527542, -0.82609, 0.704503, 0.180227, -0.606041, -1.1561, -0.425235, -0.304517, 0.56292, 0.024548, 0.488846, -0.963549, -1.02769, -1.14807, 0.222161, -0.664746, -0.266309, -0.498416
-0.320234, 0.668511, 0.0799134, -0.0231944, -1.14712, -0.202045, 0.433377, 0.317893, 0.871494, 0.423355, -0.138263, -0.153974, 0.551466, -0.81655, 0.699506, 0.178076, -0.604214, -1.15192, -0.426067, -0.319442, 0.575338, 0.0249076, 0.487389, -0.970304, -1.04552, -1.13909, 0.198619, -0.666724, -0.26567, -0.489445
-0.317211, 0.650238, 0.0733678, -0.0275048, -1.14858, -0.18361, 0.431755, 0.325495, 0.869064, 0.421303, -0.137793, -0.158233, 0.585561, -0.80514, 0.703183, 0.176683, -0.598024, -1.14172, -0.418415, -0.340069, 0.59361, 0.0178424, 0.486775, -0.981047, -1.07833, -1.12568, 0.157932, -0.662238, -0.263778, -0.47536
-0.321105, 0.636851, 0.0805696, -0.0306362, -1.1398, -0.151299, 0.428252, 0.327148, 0.860417, 0.425602, -0.139046, -0.157709, 0.617362, -0.787338, 0.701683, 0.172996, -0.606992, -1.12976, -0.40183, -0.374045, 0.597683, 0.00663593, 0.489046, -0.988066, -1.10766, -1.09637, 0.110296, -0.660171, -0.266, -0.466628
-0.321368, 0.638714, 0.087975, -0.0292438, -1.13375, -0.14355, 0.432884, 0.313467, 0.849346, 0.429675, -0.12906, -0.162338, 0.615808, -0.792133, 0.715246, 0.174548, -0.611559, -1.12644, -0.404877, -0.375243, 0.58871, -0.00666896, 0.491598, -0.985095, -1.10991, -1.09798, 0.116934, -0.651407, -0.260603, -0.483602
-0.324908, 0.639887, 0.0888314, -0.0265562, -1.13389, -0.149872, 0.433214, 0.313182, 0.852995, 0.428696, -0.131195, -0.16254, 0.610876, -0.793411, 0.711729, 0.175503, -0.614416, -1.12801, -0.404209, -0.365551, 0.585651, -0.00301787, 0.49028, -0.980664, -1.10464, -1.09773, 0.120985, -0.655516, -0.263711, -0.481915
-0.328964, 0.63555, 0.0909197, -0.0263, -1.13386, -0.146655, 0.433831, 0.314199, 0.854007, 0.428011, -0.129053, -0.163, 0.61519, -0.791335, 0.708944, 0.174965, -0.618243, -1.12625, -0.399779, -0.365799, 0.584134, -0.00311234, 0.487037, -0.976416, -1.10726, -1.09029, 0.113192, -0.657142, -0.264757, -0.481688
-0.332065, 0.63566, 0.0926484, -0.0259162, -1.13408, -0.147278, 0.43558, 0.314699, 0.85427, 0.428752, -0.129536, -0.161586, 0.616205, -0.79142, 0.707832, 0.175005, -0.620047, -1.12533, -0.400012, -0.365395, 0.58423, -0.00352772, 0.486707, -0.975692, -1.10758, -1.08838, 0.113104, -0.657001, -0.264764, -0.485012
-0.332369, 0.635232, 0.0927313, -0.0265141, -1.13438, -0.147292, 0.435775, 0.314984, 0.853944, 0.428011, -0.128938, -0.161905, 0.616909, -0.791752, 0.708148, 0.175515, -0.620037, -1.12518, -0.4002, -0.365869, 0.584214, -0.0033111, 0.486945, -0.975812, -1.10796, -1.08823, 0.113421, -0.65642, -0.264505, -0.485088
-0.333056, 0.634895, 0.092976, -0.0270402, -1.13454, -0.147174, 0.435901, 0.315111, 0.853448, 0.427295, -0.128672, -0.161788, 0.617363, -0.791829, 0.707951, 0.176244, -0.620155, -1.12508, -0.399815, -0.366317, 0.584242, -0.00294891, 0.487276, -0.975869, -1.10843, -1.08781, 0.113751, -0.656076, -0.264504, -0.485276
-0.334744, 0.634579, 0.093284, -0.0278031, -1.1349, -0.14709, 0.436099, 0.315416, 0.852766, 0.42639, -0.128783, -0.162049, 0.618115, -0.791982, 0.707148, 0.177934, -0.620086, -1.12476, -0.399255, -0.366974, 0.584524, -0.00214414, 0.48781, -0.97564, -1.10937, -1.08673, 0.114607, -0.655779, -0.264903, -0.4856
-0.335806, 0.633817, 0.0931713, -0.0283947, -1.13548, -0.147239, 0.435846, 0.315413, 0.851849, 0.426288, -0.128645, -0.161141, 0.61861, -0.791952, 0.705983, 0.179318, -0.619822, -1.12491, -0.398866, -0.366833, 0.584784, -0.00179659, 0.488049, -0.97499, -1.11023, -1.08578, 0.115667, -0.655532, -0.265322, -0.48599
-0.335481, 0.634163, 0.0931451, -0.0281837, -1.13515, -0.147248, 0.435893, 0.315483, 0.852301, 0.426467, -0.128917, -0.161611, 0.618378, -0.791988, 0.706262, 0.178903, -0.619776, -1.12479, -0.399055, -0.366903, 0.584692, -0.00193275, 0.487932, -0.975126, -1.10993, -1.08601, 0.115443, -0.655622, -0.265382, -0.48588
-0.335451, 0.634156, 0.093084, -0.0281861, -1.13512, -0.147308, 0.435836, 0.315509, 0.852382, 0.426594, -0.128966, -0.161663, 0.618341, -0.792019, 0.706212, 0.178944, -0.619691, -1.1248, -0.399092, -0.366862, 0.584689, -0.00197759, 0.487898, -0.975061, -1.10993, -1.08597, 0.115562, -0.655635, -0.265485, -0.485906
-0.335412, 0.634065, 0.092992, -0.0282554, -1.13506, -0.147424, 0.435722, 0.31554, 0.852492, 0.426762, -0.128975, -0.161686, 0.618289, -0.792089, 0.706139, 0.179106, -0.619554, -1.12487, -0.39909, -0.36682, 0.584643, -0.00206531, 0.487879, -0.974991, -1.11, -1.08588, 0.115867, -0.655616, -0.265659, -0.485975
-0.335359, 0.634045, 0.092961, -0.0282851, -1.13502, -0.147528, 0.435656, 0.315475, 0.852613, 0.426839, -0.128942, -0.161693, 0.618196, -0.792143, 0.706187, 0.179271, -0.619466, -1.12494, -0.399028, -0.366824, 0.584618, -0.0021779, 0.487894, -0.975112, -1.11005, -1.08586, 0.116158, -0.655618, -0.265714, -0.486074
-0.335326, 0.633983, 0.0929209, -0.0283357, -1.135, -0.147577, 0.435649, 0.315427, 0.85265, 0.426791, -0.128867, -0.16168, 0.618176, -0.792203, 0.706199, 0.179391, -0.619412, -1.12497, -0.399069, -0.366808, 0.584527, -0.00223636, 0.48788, -0.975154, -1.11002, -1.0858, 0.116308, -0.655584, -0.26576, -0.486035
-0.335341, 0.63402, 0.0929401, -0.0283037, -1.13501, -0.14755, 0.435659, 0.315431, 0.852621, 0.426798, -0.128897, -0.161666, 0.618177, -0.792175, 0.706185, 0.179338, -0.61944, -1.12496, -0.399048, -0.3668, 0.58458, -0.00221479, 0.487883, -0.975142, -1.11002, -1.08583, 0.11623, -0.655599, -0.265729, -0.486055
-0.335344, 0.63403, 0.0929399, -0.028301, -1.13502, -0.14755, 0.435666, 0.315425, 0.85262, 0.42679, -0.128896, -0.161665, 0.61817, -0.792181, 0.706179, 0.179346, -0.61944, -1.12495, -0.399051, -0.366794, 0.584587, -0.00221904, 0.487881, -0.975147, -1.11002, -1.08583, 0.116231, -0.655599, -0.265728, -0.486058
-0.335349, 0.634054, 0.092937, -0.0283011, -1.13502, -0.147555, 0.435686, 0.315404, 0.852618, 0.426768, -0.128885, -0.161653, 0.618144, -0.792209, 0.706156, 0.179389, -0.619438, -1.12494, -0.399061, -0.366767, 0.584594, -0.00223948, 0.487878, -0.975164, -1.11, -1.08584, 0.116248, -0.655598, -0.265733, -0.486056
-0.335351, 0.634063, 0.0929351, -0.0283052, -1.13502, -0.14756, 0.435697, 0.315411, 0.852621, 0.426764, -0.128879, -0.161674, 0.618134, -0.792224, 0.706151, 0.179401, -0.619434, -1.12492, -0.39907, -0.366759, 0.584598, -0.00224769, 0.48787, -0.975154, -1.10999, -1.08585, 0.116254, -0.65559, -0.265732, -0.486063
-0.335349, 0.634056, 0.0929364, -0.0283041, -1.13502, -0.147557, 0.435689, 0.315408, 0.852618, 0.426768, -0.128883, -0.16166, 0.61814, -0.792214, 0.706155, 0.179394, -0.619436, -1.12493, -0.399064, -0.366765, 0.584593, -0.00224268, 0.487876, -0.97516, -1.11, -1.08584, 0.116252, -0.655595, -0.265734, -0.486058
-0.335349, 0.634056, 0.0929367, -0.0283049, -1.13502, -0.147558, 0.43569, 0.315408, 0.852618, 0.42677, -0.128883, -0.161659, 0.618139, -0.792214, 0.706154, 0.179395, -0.619436, -1.12493, -0.399064, -0.366765, 0.584593, -0.00224323, 0.487877, -0.975159, -1.11, -1.08584, 0.116252, -0.655595, -0.265735, -0.486058
-0.335348, 0.634055, 0.0929374, -0.0283066, -1.13502, -0.147559, 0.435692, 0.31541, 0.852615, 0.426772, -0.128883, -0.161659, 0.618135, -0.792214, 0.706155, 0.179398, -0.619435, -1.12493, -0.399065, -0.366764, 0.584591, -0.00224484, 0.487878, -0.975156, -1.11, -1.08585, 0.116255, -0.655596, -0.265736, -0.486058
-0.335348, 0.634054, 0.0929372, -0.0283068, -1.13502, -0.14756, 0.435693, 0.315411, 0.852613, 0.426772, -0.128883, -0.161659, 0.618134, -0.792214, 0.706156, 0.179398, -0.619434, -1.12493, -0.399065, -0.366763, 0.584591, -0.00224509, 0.487878, -0.975155, -1.11, -1.08585, 0.116256, -0.655596, -0.265736, -0.486058
-0.335348, 0.634054, 0.0929372, -0.0283066, -1.13502, -0.14756, 0.435694, 0.315411, 0.852613, 0.426772, -0.128884, -0.161659, 0.618134, -0.792214, 0.706157, 0.179399, -0.619434, -1.12493, -0.399065, -0.366763, 0.584591, -0.00224504, 0.487878, -0.975155, -1.11, -1.08585, 0.116256, -0.655596, -0.265737, -0.486059
-0.335348, 0.634054, 0.0929372, -0.0283064, -1.13502, -0.14756, 0.435694, 0.315411, 0.852613, 0.426772, -0.128884, -0.16166, 0.618133, -0.792215, 0.706157, 0.179398, -0.619433, -1.12494, -0.399065, -0.366763, 0.584591, -0.0022449, 0.487878, -0.975156, -1.11, -1.08585, 0.116256, -0.655596, -0.265737, -0.486059
