2.03207, 4.03381, 1.94929, 7.6119, 1.9149, 2.03766, 3.6645, 7.23601, 0.0150584, 4.47059, 0.48515, 2.81898, 0.205095, 7.56686, 6.49792, 1.82385, 6.48031, 6.14839, 5.59396, 4.08857, 4.62864, 5.64244, 0.848917, 5.95975, 4.79579, 1.69971, 5.44904, 0.139337, 2.57646, 5.82233, 3.45814, 2.48022
2.02905, 4.02388, 1.94695, 7.60708, 1.90832, 2.01279, 3.66354, 7.25429, 0.00689939, 4.47428, 0.47951, 2.82389, 0.188459, 7.58722, 6.5059, 1.81239, 6.48817, 6.1204, 5.58933, 4.07212, 4.61898, 5.64141, 0.858835, 5.97475, 4.79792, 1.70957, 5.46545, 0.131182, 2.59173, 5.81018, 3.4562, 2.52495
2.02612, 4.01455, 1.94278, 7.59839, 1.90433, 1.99086, 3.66393, 7.27071, 0.00175469, 4.47743, 0.476439, 2.82827, 0.172955, 7.60373, 6.51323, 1.80116, 6.49349, 6.09834, 5.58401, 4.0573, 4.61145, 5.64039, 0.868, 5.98926, 4.79783, 1.71776, 5.47957, 0.124156, 2.6059, 5.79983, 3.45345, 2.56826
2.02346, 4.00589, 1.93737, 7.58714, 1.90265, 1.97133, 3.665, 7.28542, -0.00117449, 4.48022, 0.475201, 2.83174, 0.159023, 7.61652, 6.51932, 1.79129, 6.49717, 6.08073, 5.57854, 4.04384, 4.60609, 5.63944, 0.876297, 6.00304, 4.79589, 1.72475, 5.4916, 0.118345, 2.61856, 5.79083, 3.45026, 2.60986
2.0212, 3.99794, 1.93125, 7.57431, 1.90301, 1.95379, 3.66631, 7.29856, -0.00250493, 4.4827, 0.475285, 2.83416, 0.146861, 7.62579, 6.52376, 1.78358, 6.49978, 6.0665, 5.57324, 4.03154, 4.60264, 5.63863, 0.883739, 6.01582, 4.79235, 1.73089, 5.5018, 0.113728, 2.62968, 5.78287, 3.44683, 2.64958
2.01917, 3.99093, 1.9252, 7.5611, 1.90519, 1.93799, 3.66759, 7.31024, -0.00267209, 4.48476, 0.476384, 2.83549, 0.136387, 7.63216, 6.52649, 1.77817, 6.50163, 6.0549, 5.56832, 4.02025, 4.60069, 5.638, 0.890076, 6.02694, 4.78747, 1.73637, 5.51037, 0.110228, 2.63944, 5.77574, 3.44351, 2.68714
2.01674, 3.98536, 1.91985, 7.54859, 1.90893, 1.92384, 3.66873, 7.32061, -0.00204115, 4.48623, 0.478318, 2.83577, 0.127564, 7.63641, 6.52775, 1.77469, 6.50289, 6.0454, 5.56386, 4.00985, 4.59988, 5.63754, 0.895058, 6.03573, 4.78154, 1.74131, 5.51727, 0.107732, 2.64801, 5.76932, 3.44089, 2.72202
2.01333, 3.98157, 1.91548, 7.53727, 1.91408, 1.91127, 3.66965, 7.32977, -0.00091398, 4.48702, 0.480919, 2.83504, 0.120329, 7.63921, 6.52783, 1.77273, 6.5037, 6.03759, 5.55987, 4.00025, 4.59993, 5.63723, 0.898722, 6.04211, 4.77488, 1.74574, 5.52254, 0.106075, 2.65554, 5.76359, 3.43936, 2.75393
2.00876, 3.97951, 1.91201, 7.52721, 1.92045, 1.90024, 3.67034, 7.33785, 0.000464876, 4.4871, 0.484028, 2.83335, 0.114504, 7.64103, 6.52694, 1.77191, 6.5042, 6.03114, 5.55633, 3.99135, 4.60062, 5.63703, 0.901323, 6.04639, 4.76783, 1.74966, 5.52639, 0.105088, 2.66213, 5.75853, 3.43891, 2.78302
2.00323, 3.97887, 1.90924, 7.51823, 1.92789, 1.89065, 3.67083, 7.34496, 0.00191625, 4.48648, 0.487522, 2.83076, 0.109813, 7.64218, 6.52528, 1.77194, 6.50449, 6.02578, 5.5532, 3.9831, 4.60178, 5.6369, 0.903165, 6.04902, 4.76053, 1.75308, 5.52913, 0.104623, 2.66792, 5.75411, 3.4393, 2.80971
1.99701, 3.97931, 1.90698, 7.51022, 1.93624, 1.88238, 3.67115, 7.35123, 0.00332557, 4.4852, 0.491308, 2.82735, 0.105992, 7.64286, 6.52299, 1.77264, 6.50465, 6.02128, 5.55042, 3.97542, 4.60325, 5.6368, 0.904458, 6.05034, 4.75309, 1.75606, 5.53106, 0.104584, 2.67301, 5.75027, 3.4403, 2.83444
1.98616, 3.9817, 1.90419, 7.4993, 1.95098, 1.87168, 3.67136, 7.35968, 0.00531387, 4.48194, 0.497707, 2.82046, 0.101306, 7.64336, 6.5184, 1.77469, 6.50477, 6.01553, 5.54659, 3.96431, 4.60595, 5.63668, 0.905713, 6.05042, 4.74118, 1.75995, 5.53292, 0.105122, 2.67992, 5.74525, 3.44278, 2.87033
1.97465, 3.9855, 1.90197, 7.49021, 1.96723, 1.86338, 3.67129, 7.36667, 0.00688565, 4.4774, 0.504428, 2.81203, 0.0977391, 7.64352, 6.51294, 1.77749, 6.50491, 6.01097, 5.54328, 3.95429, 4.60884, 5.63653, 0.906334, 6.04875, 4.72918, 1.76298, 5.53383, 0.106133, 2.68574, 5.74131, 3.44598, 2.90324
1.96322, 3.99007, 1.90003, 7.48268, 1.98466, 1.857, 3.671, 7.3725, 0.0076805, 4.47189, 0.511357, 2.80237, 0.0948732, 7.6436, 6.50687, 1.78072, 6.5052, 6.00724, 5.54032, 3.94517, 4.61175, 5.63632, 0.906583, 6.04596, 4.71711, 1.76531, 5.53419, 0.107391, 2.69073, 5.73824, 3.44967, 2.93395
1.95243, 3.99496, 1.89816, 7.47644, 2.003, 1.85213, 3.67054, 7.37744, 0.00743227, 4.46566, 0.518453, 2.79181, 0.0924459, 7.64373, 6.50038, 1.78423, 6.50566, 6.0041, 5.53751, 3.93679, 4.61458, 5.63601, 0.906611, 6.04246, 4.70498, 1.76707, 5.5342, 0.108751, 2.69507, 5.73586, 3.45379, 2.96295
